transaction_id,date,num_of_items,order_list,employee,total
230702046,230702,4,"{104021,106005,201012,101007}",Kelly,16.1
230702047,230702,1,"{105024}",Uranium,5.95
230702048,230702,8,"{104019,104012,105010,105028,104025,104043,105013,101002}",Lily,32.8
230702049,230702,9,"{105005,104001,102011,201019,104007,105023,104043,104036,101009}",Rebecca,34.7
230702050,230702,9,"{101022,104032,104034,201008,103001,104041,105026,201004,101011}",Kelly,34.55
230702051,230702,4,"{102010,106001,104015,103001}",Lily,15.75
230702052,230702,7,"{102015,101012,102014,102010,106010,201002,201002}",Stacy,15.1
230702053,230702,3,"{101017,102017,104041}",Bethany,3.75
230702054,230702,8,"{103001,105011,104009,105017,104035,201010,104041,102008}",Uranium,29.75
230702055,230702,5,"{101011,104024,101005,104003,105005}",Stacy,23.95
230702056,230702,4,"{103001,102011,104028,102003}",Jessica,9.3
230702057,230702,5,"{104003,104010,102020,105019,103001}",Emily,16.8
230702058,230702,3,"{104006,103001,105001}",Madison,13.05
230702059,230702,2,"{105018,103001}",Kelly,11.4
230702060,230702,4,"{103001,201014,103001,102011}",Uranium,14.75
230702061,230702,8,"{101012,105023,102018,104030,104021,104024,106008,103001}",Xerxes,37.25
230702062,230702,3,"{104011,104014,101015}",Tatiana,7.2
230702063,230702,4,"{103001,106012,102004,103001}",Amy,11.65
230702064,230702,2,"{105029,102008}",Oppenheimer,6.25
230702065,230702,3,"{101022,104034,105011}",Quavo,14.35
230702066,230702,7,"{103001,103001,105020,102002,201009,104013,105013}",Jessica,28.8
230702067,230702,9,"{103001,103001,104011,106001,104040,104042,102013,104045,105006}",Tatiana,35.4
230702068,230702,4,"{105024,101010,102015,201006}",Natalie,14.15
230702069,230702,5,"{106007,102002,106012,103001,104027}",Felix,19.3
230702070,230702,1,"{105021}",Felix,5.95
230702071,230702,3,"{106007,104039,103001}",Bethany,10.85
230702072,230702,2,"{101011,101018}",Rebecca,4.45
230702073,230702,9,"{103001,102006,104038,103001,102017,104012,103001,103001,201003}",Quavo,30.1
230702074,230702,6,"{105008,103001,102016,101017,103001,104039}",Felix,21.4
230702075,230702,2,"{106001,105030}",Bethany,10.9
230702076,230702,7,"{101003,104018,103001,104007,103001,201002,101001}",Indigo,21.95
230702077,230702,3,"{105029,102008,105001}",Bethany,10.9
230702078,230702,9,"{105004,201013,101013,201016,103001,101011,106003,104021,201002}",Madison,36.5
230702079,230702,3,"{103001,201016,201018}",Rebecca,11.35
230702080,230702,3,"{103001,102002,105020}",Bethany,10.8
230702081,230702,4,"{201002,101010,104033,103001}",Precilla,14.6
230702082,230702,3,"{103001,103001,104025}",Oppenheimer,15.25
230702083,230702,6,"{101009,103001,104016,101008,104011,102019}",Helen,19.15
230702084,230702,3,"{103001,103001,101012}",Vector,15.35
230702085,230702,6,"{104026,101021,101015,201005,105004,104040}",Precilla,20.25
230702086,230702,5,"{103001,102003,105015,104007,103001}",Stacy,19.5
230702087,230702,5,"{105020,102007,104018,104001,103001}",Gabe,16.0
230702088,230702,5,"{104041,103001,201014,105008,103001}",Zimbabwe,21.95
230702089,230702,2,"{104013,105023}",Oppenheimer,9.1
230702090,230702,6,"{105029,101003,201005,105002,103001,201007}",Emily,26.0
230702091,230702,4,"{103001,104016,103001,103001}",Emily,18.8
230702092,230702,2,"{101010,104038}",Oppenheimer,8.4
230702093,230702,9,"{104021,106003,103001,103001,101004,103001,104038,105011,105017}",Uranium,42.85
230702094,230702,5,"{105003,101003,103001,201020,103001}",Jessica,21.25
230702095,230702,2,"{104006,101020}",Uranium,7.9
230702096,230702,2,"{104019,105024}",Lily,10.6
230702097,230702,8,"{104039,105019,101009,103001,106012,103001,101018,101023}",Gabe,33.15
230702098,230702,9,"{102017,201020,103001,105014,104029,103001,104016,201016,201010}",Gabe,32.0
230702099,230702,6,"{105025,103001,101022,105004,102017,104028}",Helen,25.95
230702100,230702,5,"{103001,104010,101021,105024,103001}",Rebecca,24.75
230702101,230702,4,"{101009,103001,106008,201015}",Gabe,16.2
230702102,230702,3,"{105008,101017,102020}",Wylie,5.65
230702103,230702,4,"{101021,101010,101019,105001}",Stacy,17.5
230702104,230702,3,"{104035,103001,105026}",Zimbabwe,15.05
230702105,230702,9,"{104038,103001,105023,103001,104032,106006,102004,105013,106005}",Zimbabwe,37.1
230702106,230702,6,"{201009,105023,105011,106010,103001,105024}",Zimbabwe,27.2
230702107,230702,8,"{106012,105013,101016,105013,104010,101011,103001,104038}",Zimbabwe,31.65
230702108,230702,3,"{101018,103001,102012}",Kelly,4.95
230702109,230702,4,"{105009,201013,103001,105001}",Precilla,19.4
230702110,230702,9,"{104029,201003,105020,104017,101002,104016,101022,103001,201016}",Precilla,34.35
230702111,230702,2,"{101005,104021}",Natalie,9.6
230702112,230702,3,"{103001,103001,103001}",Madison,12.55
230702113,230702,4,"{104001,104029,103001,101018}",Precilla,12.25
230702114,230702,7,"{105027,103001,104024,103001,105006,102003,104029}",Indigo,34.4
230702115,230702,7,"{103001,105026,102005,106011,201010,102004,103001}",Stacy,20.55
230702116,230702,9,"{105021,106001,101022,102014,103001,106001,105028,106006,104003}",Vector,37.9
230702117,230702,9,"{201012,104021,104045,103001,102019,105015,105024,201012,201011}",Xerxes,36.4
230702118,230702,4,"{104013,105012,102010,102020}",Emily,10.0
230702119,230702,9,"{101020,103001,201004,101022,102017,105009,104008,105001,104012}",Indigo,33.4
230702120,230702,1,"{102015}",Wylie,0.8
230702121,230702,6,"{103001,104018,104035,102008,103001,201014}",Cecile,21.45
230702122,230702,7,"{104015,105016,104005,102012,105012,105003,104011}",Gabe,27.8
230702123,230702,8,"{103001,201018,103001,101018,103001,104021,201021,102011}",Tatiana,26.5
230702124,230702,3,"{103001,104044,105009}",Kelly,15.15
230702125,230702,6,"{104028,106010,102012,104038,101010,105008}",Precilla,22.65
230703000,230703,3,"{104041,104007,104016}",Rebecca,9.15
230703001,230703,8,"{106007,104044,104008,104021,104041,105003,102007,103001}",Natalie,30.05
230703002,230703,5,"{101012,101004,106008,104017,104026}",Felix,20.35
230703003,230703,9,"{101018,101006,102013,104026,105001,104005,104013,102006,103001}",Natalie,27.75
230703004,230703,7,"{104022,104011,201006,105001,105027,106003,103001}",Lily,33.15
230703005,230703,2,"{103001,102019}",Vector,5.45
230703006,230703,4,"{103001,104003,102002,104045}",Zimbabwe,11.05
230703007,230703,4,"{102005,101008,102010,101005}",Zimbabwe,9.2
230703008,230703,7,"{104031,201018,102011,102014,103001,105009,105018}",Natalie,26.15
230703009,230703,5,"{105019,105023,201017,102004,102003}",Xerxes,14.65
230703010,230703,5,"{104010,105022,101007,103001,105030}",Kelly,23.45
230703011,230703,6,"{103001,201006,104024,104024,103001,104022}",Xerxes,30.2
230703012,230703,6,"{103001,101021,105002,104021,101013,104017}",Stacy,23.45
230703013,230703,6,"{104041,201002,102016,102009,201020,201018}",Kelly,12.5
230703014,230703,3,"{106005,104002,104017}",Tatiana,9.75
230703015,230703,2,"{105017,101024}",Tatiana,11.1
230703016,230703,5,"{105001,101006,104033,104035,104017}",Natalie,22.45
230703017,230703,5,"{104028,201013,104042,105010,104011}",Xerxes,19.95
230703018,230703,6,"{201010,102017,104006,103001,105013,104022}",Cecile,22.25
230703019,230703,9,"{105028,102020,201012,201006,104045,104034,103001,103001,103001}",Indigo,32.5
230703020,230703,6,"{103001,104040,103001,103001,104008,104011}",Bethany,22.7
230703021,230703,6,"{103001,103001,103001,201011,102005,101020}",Natalie,20.95
230703022,230703,1,"{103001}",Uranium,5.75
230703023,230703,8,"{104003,102018,105012,105018,104008,103001,104041,102008}",Tatiana,28.2
230703024,230703,8,"{201009,201010,106004,103001,103001,103001,103001,201011}",Jessica,34.4
230703025,230703,8,"{103001,102013,201022,106006,104026,103001,103001,104012}",Madison,28.95
230703026,230703,3,"{104033,104020,101011}",Emily,15.05
230703027,230703,1,"{201005}",Gabe,2.25
230703028,230703,2,"{101007,102006}",Quavo,5.2
230703029,230703,5,"{103001,105016,101007,102005,104045}",Natalie,17.5
230703030,230703,4,"{102014,103001,105014,101024}",Madison,17.55
230703031,230703,1,"{103001}",Precilla,5.75
230703032,230703,8,"{104037,201011,103001,102006,103001,104009,102020,101010}",Vector,26.95
230703033,230703,5,"{101021,201017,101003,103001,103001}",Indigo,19.05
230703034,230703,7,"{104021,103001,103001,101002,201013,106005,102005}",Gabe,24.8
230703035,230703,8,"{103001,105005,103001,101013,101019,103001,104012,103001}",Oppenheimer,31.95
230703036,230703,7,"{103001,104026,103001,101012,105015,104022,105020}",Quavo,35.45
230703037,230703,7,"{102013,104001,201018,105029,103001,104004,104040}",Uranium,23.5
230703038,230703,2,"{104004,101006}",Madison,7.4
230703039,230703,3,"{103001,201008,102013}",Tatiana,9.2
230703040,230703,1,"{103001}",Tatiana,5.25
230703041,230703,3,"{104025,106006,103001}",Helen,13.05
230703042,230703,6,"{103001,201017,101013,103001,104018,106006}",Quavo,17.85
230703043,230703,8,"{103001,103001,103001,104002,101021,201008,105008,101002}",Natalie,34.6
230703044,230703,4,"{101011,105008,105002,104035}",Stacy,20.0
230703045,230703,3,"{103001,105003,105027}",Indigo,17.15
230703046,230703,7,"{102003,201004,103001,101014,104042,104042,201019}",Rebecca,36.25
230703047,230703,5,"{103001,105002,102002,103001,103001}",Madison,21.1
230703048,230703,4,"{104018,105019,201010,105030}",Tatiana,17.6
230703049,230703,4,"{105023,101020,105015,101013}",Zimbabwe,16.55
230703050,230703,6,"{104010,104006,105004,102015,103001,105011}",Indigo,23.35
230703051,230703,1,"{102002}",Jessica,0.8
230703052,230703,3,"{103001,103001,201020}",Oppenheimer,10.65
230703053,230703,9,"{201005,102001,102002,103001,102014,105006,106007,104043,104014}",Stacy,27.4
230703054,230703,6,"{103001,102004,104039,102005,106003,201006}",Madison,18.8
230703055,230703,3,"{103001,103001,104007}",Amy,11.65
230703056,230703,5,"{106002,104021,103001,103001,103001}",Uranium,27.45
230703057,230703,7,"{104044,201017,105004,104033,105002,103001,104001}",Quavo,31.65
230703058,230703,2,"{106001,101009}",Lily,9.9
230703059,230703,5,"{104045,104034,103001,104044,106010}",Wylie,18.05
230703060,230703,6,"{103001,101009,105003,103001,103001,101004}",Stacy,29.7
230703061,230703,3,"{101001,101016,105014}",Wylie,8.3
230703062,230703,4,"{104013,105002,104025,103001}",Xerxes,18.5
230703063,230703,6,"{104016,106005,101015,105018,102007,104018}",Lily,15.4
230703064,230703,9,"{101010,102017,104033,102010,105027,101001,103001,201004,101020}",Wylie,29.65
230703065,230703,7,"{106004,201001,103001,104037,105016,102005,105004}",Gabe,24.9
230703066,230703,5,"{101024,101024,105029,105004,104005}",Stacy,25.85
230703067,230703,3,"{106011,101017,101008}",Stacy,8.6
230703068,230703,3,"{103001,103001,104041}",Madison,13.15
230703069,230703,2,"{105003,106011}",Cecile,9.7
230703070,230703,3,"{103001,103001,103001}",Quavo,16.35
230703071,230703,6,"{101002,106004,104006,105018,104042,105028}",Xerxes,23.5
230703072,230703,2,"{103001,103001}",Xerxes,9.5
230703073,230703,8,"{105010,102001,103001,105027,103001,101012,102002,201004}",Kelly,27.0
230703074,230703,7,"{105007,201011,201005,105002,104004,104015,103001}",Oppenheimer,28.25
230703075,230703,2,"{105018,105002}",Xerxes,11.2
230703076,230703,2,"{104036,201021}",Indigo,8.2
230703077,230703,3,"{104042,102002,201002}",Lily,6.5
230703078,230703,2,"{101009,104017}",Indigo,8.2
230703079,230703,5,"{106004,201012,104013,201004,101017}",Cecile,10.6
230703080,230703,9,"{201009,104039,106009,105004,101003,103001,106012,102015,201019}",Stacy,35.0
230703081,230703,2,"{201021,101021}",Wylie,8.2
230703082,230703,4,"{105015,201021,104030,103001}",Natalie,20.3
230703083,230703,9,"{103001,104020,103001,103001,106009,104039,104016,103001,101009}",Vector,42.65
230703084,230703,1,"{106007}",Rebecca,3.45
230703085,230703,7,"{102011,106001,201003,201001,103001,104009,104012}",Tatiana,22.2
230703086,230703,7,"{104036,105010,105010,201018,103001,104042,103001}",Lily,30.65
230703087,230703,2,"{102007,102018}",Quavo,0.5
230703088,230703,9,"{104022,103001,105021,105025,104030,105002,104043,102018,103001}",Amy,38.0
230703089,230703,8,"{103001,103001,201011,201005,201007,104017,105020,104030}",Rebecca,31.8
230703090,230703,8,"{104001,104003,201009,103001,105003,103001,102003,103001}",Oppenheimer,33.35
230703091,230703,9,"{104009,104028,101012,102015,105018,201022,102020,201002,102007}",Amy,25.1
230703092,230703,9,"{102001,101020,105020,103001,106009,201010,105008,201007,103001}",Lily,37.4
230703093,230703,3,"{201020,106010,201009}",Felix,10.15
230703094,230703,3,"{201006,104033,104026}",Kelly,13.55
230703095,230703,6,"{101021,104029,103001,201006,103001,103001}",Xerxes,29.2
230703096,230703,1,"{105021}",Emily,5.95
230703097,230703,9,"{101024,103001,101008,106008,105014,104031,104032,201009,201007}",Zimbabwe,41.85
230703098,230703,5,"{101016,201004,103001,104006,103001}",Jessica,13.3
230703099,230703,6,"{105016,104017,103001,103001,105012,104035}",Vector,29.2
230703100,230703,2,"{105026,103001}",Rebecca,8.9
230703101,230703,2,"{104032,105008}",Felix,10.6
230703102,230703,5,"{103001,104027,103001,104042,201019}",Emily,19.65
230703103,230703,3,"{104042,103001,105013}",Lily,13.05
230703104,230703,7,"{201001,105020,104005,103001,104008,104002,104040}",Quavo,26.25
230703105,230703,6,"{103001,101006,201020,102011,103001,102008}",Emily,17.5
230703106,230703,9,"{105023,104036,101011,105005,103001,201006,103001,101009,104039}",Precilla,46.65
230703107,230703,1,"{101008}",Jessica,4.65
230703108,230703,7,"{101016,102011,105005,102013,103001,104041,102003}",Tatiana,15.55
230703109,230703,2,"{105017,106012}",Natalie,9.9
230703110,230703,8,"{102003,104011,103001,103001,105002,106008,105021,103001}",Bethany,35.05
230703111,230703,5,"{106003,105030,103001,105017,104013}",Indigo,26.75
230703112,230703,6,"{103001,103001,101011,103001,105030,101021}",Uranium,31.7
230703113,230703,1,"{201015}",Vector,2.95
230703114,230703,6,"{104021,104010,101013,102016,101023,104021}",Xerxes,20.5
230703115,230703,6,"{101002,201002,103001,201017,104043,103001}",Oppenheimer,22.3
230703116,230703,1,"{104037}",Helen,3.95
230703117,230703,9,"{104042,102012,105027,106002,101017,104021,104026,201002,104042}",Oppenheimer,31.35
230703118,230703,1,"{101011}",Amy,4.45
230703119,230703,4,"{105001,103001,105020,105030}",Zimbabwe,19.9
230703120,230703,2,"{106012,105008}",Indigo,10.1
230703121,230703,1,"{101005}",Xerxes,3.95
230703122,230703,1,"{102002}",Precilla,0.8
230703123,230703,8,"{201009,105019,201006,102014,103001,104009,201002,101009}",Helen,27.55
230703124,230703,9,"{105006,201018,101019,105012,102012,101003,104028,103001,104043}",Gabe,36.4
230704000,230704,2,"{101003,102015}",Madison,4.05
230704001,230704,6,"{104029,101023,105020,106008,106001,105028}",Rebecca,29.7
230704002,230704,4,"{104015,103001,102017,103001}",Natalie,16.05
230704003,230704,7,"{103001,101002,103001,104009,105004,104005,104011}",Tatiana,24.65
230704004,230704,5,"{104029,102008,105005,103001,103001}",Oppenheimer,22.1
230704005,230704,6,"{105027,102019,105011,106009,102015,103001}",Lily,22.1
230704006,230704,6,"{102013,102005,101019,106003,105009,103001}",Cecile,22.1
230704007,230704,9,"{201013,201012,103001,104041,104039,101002,105003,201004,102016}",Natalie,28.9
230704008,230704,4,"{106006,201001,101006,104037}",Helen,14.1
230704009,230704,5,"{101002,101001,104042,106008,104002}",Stacy,16.25
230704010,230704,1,"{105013}",Bethany,4.95
230704011,230704,5,"{104005,104035,102020,101017,103001}",Quavo,12.15
230704012,230704,2,"{201004,102008}",Rebecca,1.55
230704013,230704,6,"{104032,102003,104044,104001,105024,201017}",Uranium,21.15
230704014,230704,4,"{101016,105023,104013,103001}",Emily,14.85
230704015,230704,4,"{104029,104011,102009,101014}",Wylie,28.8
230704016,230704,8,"{104012,201013,201007,103001,201001,103001,103001,104014}",Lily,32.0
230704017,230704,3,"{106010,106009,101019}",Kelly,11.85
230704018,230704,4,"{201013,102013,103001,104034}",Madison,14.15
230704019,230704,3,"{106001,106008,101020}",Vector,13.35
230704020,230704,7,"{101007,103001,104018,104005,104020,103001,105019}",Jessica,30.75
230704021,230704,4,"{201005,101004,103001,104037}",Natalie,15.4
230704022,230704,2,"{103001,102012}",Lily,5.45
230704023,230704,2,"{105030,104042}",Oppenheimer,9.4
230704024,230704,3,"{105026,106012,102019}",Rebecca,10.1
230704025,230704,3,"{103001,101012,105029}",Zimbabwe,16.05
230704026,230704,5,"{105030,104018,104044,201017,201020}",Cecile,18.85
230704027,230704,2,"{103001,104041}",Lily,6.9
230704028,230704,1,"{104010}",Cecile,2.95
230704029,230704,9,"{106001,104007,103001,102017,103001,102002,104002,101015,104036}",Zimbabwe,26.0
230704030,230704,8,"{103001,105016,102002,201016,104009,104036,104001,106008}",Vector,28.65
230704031,230704,9,"{201013,103001,105013,101004,105023,104001,105029,102017,102013}",Gabe,32.85
230704032,230704,2,"{101001,103001}",Xerxes,8.1
230704033,230704,6,"{104036,102008,106012,201021,102008,105021}",Indigo,19.8
230704034,230704,7,"{104023,101008,102006,103001,101008,103001,104014}",Cecile,28.25
230704035,230704,3,"{103001,105027,103001}",Bethany,15.55
230704036,230704,6,"{104027,104005,104009,103001,201008,101010}",Cecile,24.2
230704037,230704,8,"{103001,105020,105023,104005,201001,104041,104020,106006}",Zimbabwe,32.9
230704038,230704,2,"{103001,104028}",Zimbabwe,10.1
230704039,230704,9,"{106012,101010,103001,201004,105024,103001,104012,103001,104029}",Quavo,38.65
230704040,230704,4,"{102010,101024,103001,105016}",Cecile,15.75
230704041,230704,5,"{105015,101019,105008,102012,101012}",Gabe,21.0
